City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Bridlington,GB,2022-05-19 17:48:53,54.0831,-0.1919,65.89,65,68,3.62
295,Benguela,AO,2022-05-19 17:48:53,-12.5763,13.4055,73.85,80,1,7.0
296,Grindavik,IS,2022-05-19 17:48:53,63.8424,-22.4338,55.35,71,75,12.66
297,Caxito,AO,2022-05-19 17:48:54,-8.5785,13.6643,73.9,89,0,6.35
298,Brawley,US,2022-05-19 17:43:57,32.9787,-115.5303,95.49,57,0,0.0
299,Harper,LR,2022-05-19 17:48:54,4.375,-7.7169,81.01,80,91,9.53
300,Tapejara,BR,2022-05-19 17:48:54,-28.0681,-52.0139,53.98,69,95,4.47
301,Hatillo,PR,2022-05-19 17:48:55,18.4863,-66.8254,91.85,75,23,11.99
302,Ovre Ardal,NO,2022-05-19 17:48:55,61.3167,7.8,54.48,67,80,2.75
303,Turkeve,HU,2022-05-19 17:48:56,47.1,20.75,75.25,50,6,2.86
304,Bara,NG,2022-05-19 17:48:56,10.3744,10.7288,87.98,46,100,4.88
305,Nynashamn,SE,2022-05-19 17:48:57,58.9034,17.9479,55.11,83,100,7.87
306,Padang,ID,2022-05-19 17:48:57,-0.9492,100.3543,78.87,79,91,2.13
307,Zhanakorgan,KZ,2022-05-19 17:48:58,43.9098,67.2495,73.49,19,0,15.41
308,Danshui,CN,2022-05-19 17:48:58,22.7984,114.4672,72.57,88,55,2.75
309,Vila Franca Do Campo,PT,2022-05-19 17:46:15,37.7167,-25.4333,64.81,85,47,18.14
310,Anadyr,RU,2022-05-19 17:48:59,64.75,177.4833,39.7,81,82,4.47
311,Mwadui,TZ,2022-05-19 17:48:59,-3.55,33.6,72.41,44,88,0.67
312,San Jeronimo,PE,2022-05-19 17:48:59,-11.9472,-75.2829,63.0,39,75,2.13
313,Boysun,UZ,2022-05-19 17:49:00,38.2061,67.1986,66.25,45,59,3.8
314,Kesova Gora,RU,2022-05-19 17:48:31,57.5836,37.2922,40.91,68,73,6.26
315,Dmytrivka,UA,2022-05-19 17:49:00,45.9717,28.9864,59.14,56,45,6.98
316,Narsaq,GL,2022-05-19 17:50:01,60.9167,-46.05,43.23,63,13,8.23
317,Bambous Virieux,MU,2022-05-19 17:50:02,-20.3428,57.7575,73.65,78,40,9.22
318,Wewak,PG,2022-05-19 17:50:03,-3.5534,143.6268,80.2,81,18,3.44
319,Sola,VU,2022-05-19 17:50:04,-13.8833,167.55,81.45,77,18,14.47
320,Kefamenanu,ID,2022-05-19 17:50:05,-9.4467,124.4781,72.46,87,49,5.57
321,Sao Joao Da Barra,BR,2022-05-19 17:50:05,-21.6403,-41.0511,75.29,41,1,10.98
322,Avarua,CK,2022-05-19 17:50:06,-21.2078,-159.775,73.45,94,75,3.44
323,Cayenne,GF,2022-05-19 17:50:07,4.9333,-52.3333,86.04,1,75,5.75
324,Shieli,KZ,2022-05-19 17:50:08,44.1667,66.75,70.14,21,0,10.8
325,San Joaquin,US,2022-05-19 17:50:09,37.9333,-121.3011,84.36,27,0,12.66
326,Challapata,BO,2022-05-19 17:50:09,-18.9,-66.7667,53.6,23,35,17.63
327,Eyl,SO,2022-05-19 17:50:09,7.9803,49.8164,82.74,69,97,25.08
328,Buchanan,LR,2022-05-19 17:50:10,5.8808,-10.0467,81.3,80,79,7.38
329,Alofi,NU,2022-05-19 17:49:32,-19.0595,-169.9187,75.09,88,85,8.05
330,Douentza,ML,2022-05-19 17:50:10,14.9951,-2.9517,101.34,18,47,16.64
331,Lagoa,PT,2022-05-19 17:50:11,39.05,-27.9833,59.79,79,2,12.62
332,Nantucket,US,2022-05-19 17:45:21,41.2835,-70.0995,53.74,94,100,16.11
333,Nicoya,CR,2022-05-19 17:50:12,10.1483,-85.452,87.78,56,75,2.55
334,San Felipe,VE,2022-05-19 17:50:12,10.3399,-68.7425,93.16,33,98,7.9
335,Longyearbyen,SJ,2022-05-19 17:50:12,78.2186,15.6401,28.94,89,66,1.83
336,Santiago,CL,2022-05-19 17:47:14,-33.4569,-70.6483,70.99,49,49,3.44
337,Adrar,MR,2022-05-19 17:50:13,20.5022,-10.0711,99.64,5,3,3.62
338,Taoudenni,ML,2022-05-19 17:50:13,22.6783,-3.9836,107.02,5,19,3.89
339,Bull Savanna,JM,2022-05-19 17:50:14,17.8868,-77.5902,84.63,62,90,19.1
340,Kamenka,RU,2022-05-19 17:50:14,51.3223,42.7678,49.6,72,47,4.47
341,Srednekolymsk,RU,2022-05-19 17:50:15,67.45,153.6833,43.14,65,8,5.64
342,Kuah,MY,2022-05-19 17:50:15,6.3265,99.8432,82.38,83,20,0.0
343,Rypefjord,NO,2022-05-19 17:50:16,70.6333,23.6667,36.07,69,75,5.75
344,Hami,CN,2022-05-19 17:50:16,42.8,93.45,77.16,14,4,11.48
345,Rio Grande,BR,2022-05-19 17:49:45,-32.035,-52.0986,62.71,68,56,12.12
346,Guozhen,CN,2022-05-19 17:50:17,34.3659,107.359,66.47,60,100,2.82
347,Tomatlan,MX,2022-05-19 17:50:17,19.9333,-105.25,92.03,28,39,10.89
348,Bahia Blanca,AR,2022-05-19 17:46:38,-38.7196,-62.2724,58.59,35,96,13.24
349,Acapulco,MX,2022-05-19 17:50:16,16.8634,-99.8901,87.67,48,8,10.85
350,Aranos,NA,2022-05-19 17:50:18,-24.1333,19.1167,70.41,22,67,15.12
351,Touros,BR,2022-05-19 17:50:18,-5.1989,-35.4608,85.26,65,82,8.12
352,Kiunga,PG,2022-05-19 17:50:19,-6.1219,141.2906,72.64,99,51,1.23
353,Mount Isa,AU,2022-05-19 17:50:19,-20.7333,139.5,67.77,60,18,9.22
354,Rawson,AR,2022-05-19 17:50:20,-43.3002,-65.1023,58.37,34,55,2.55
355,Balestrand,NO,2022-05-19 17:50:20,61.2076,6.5334,60.15,67,96,3.29
356,Severobaykalsk,RU,2022-05-19 17:50:21,55.65,109.3167,42.08,76,21,3.96
357,San Juan,AR,2022-05-19 17:45:37,-31.5375,-68.5364,64.0,22,16,4.83
358,Dharchula,IN,2022-05-19 17:50:21,29.85,80.5333,71.24,49,86,6.67
359,Luanda,AO,2022-05-19 17:47:11,-8.8368,13.2343,75.47,86,0,15.61
360,General Roca,AR,2022-05-19 17:51:22,-39.0333,-67.5833,65.28,23,97,9.33
361,Melilla,ES,2022-05-19 17:51:22,35.2937,-2.9383,73.6,88,100,8.05
362,Calamar,CO,2022-05-19 17:51:23,10.2511,-74.9146,86.41,67,100,3.31
363,Jhelum,PK,2022-05-19 17:51:23,32.9331,73.7264,92.34,15,0,2.26
364,Chokurdakh,RU,2022-05-19 17:51:23,70.6333,147.9167,31.5,93,100,5.99
365,Te Anau,NZ,2022-05-19 17:51:24,-45.4167,167.7167,38.61,93,55,2.68
366,Kayankulam,IN,2022-05-19 17:51:24,9.1833,76.5,76.53,89,99,4.88
367,Wilkie,CA,2022-05-19 17:51:25,52.4168,-108.7014,39.58,93,100,21.92
368,Egvekinot,RU,2022-05-19 17:51:25,66.3167,-179.1667,29.41,96,99,3.42
369,Ruteng,ID,2022-05-19 17:51:26,-8.6136,120.4721,62.56,96,60,2.26
370,Wufeng,CN,2022-05-19 17:51:26,27.45,104.8333,48.58,87,97,2.24
371,Bundaberg,AU,2022-05-19 17:51:26,-24.85,152.35,70.21,82,100,1.01
372,Urengoy,RU,2022-05-19 17:51:27,65.9667,78.3667,51.78,89,100,8.99
373,Ilanskiy,RU,2022-05-19 17:51:27,56.2358,96.065,60.66,59,88,6.67
374,Campina Verde,BR,2022-05-19 17:51:27,-19.5356,-49.4864,66.61,38,62,6.69
375,Oneonta,US,2022-05-19 17:51:28,42.4529,-75.0638,60.66,99,100,8.21
376,College Station,US,2022-05-19 17:51:28,30.628,-96.3344,89.82,54,0,17.27
377,Okhotsk,RU,2022-05-19 17:51:29,59.3833,143.3,36.19,90,100,6.2
378,Wajir,KE,2022-05-19 17:51:29,1.7471,40.0573,85.96,54,20,0.0
379,Sangar,RU,2022-05-19 17:51:30,63.9242,127.4739,35.58,82,92,9.57
380,Linqiong,CN,2022-05-19 17:51:30,30.4159,103.4609,66.02,81,99,3.71
381,Moron,AR,2022-05-19 17:51:30,-34.6534,-58.6198,60.01,59,70,3.31
382,Lata,PT,2022-05-19 17:51:31,40.1629,-8.3327,74.91,44,91,5.77
383,Kokopo,PG,2022-05-19 17:51:31,-4.352,152.2633,77.27,84,2,7.0
384,Coquimbo,CL,2022-05-19 17:51:06,-29.9533,-71.3436,62.33,63,75,3.44
385,Chapais,CA,2022-05-19 17:51:32,49.7834,-74.8492,56.98,70,100,8.32
386,Port Hardy,CA,2022-05-19 17:51:32,50.6996,-127.4199,50.18,66,40,9.22
387,Westport,US,2022-05-19 17:49:38,41.1415,-73.3579,58.71,91,100,9.22
388,Simplicio Mendes,BR,2022-05-19 17:51:32,-7.8539,-41.9103,90.3,44,95,5.37
389,Barmer,IN,2022-05-19 17:51:33,25.75,71.3833,90.63,33,0,15.84
390,Yuancheng,CN,2022-05-19 17:51:33,36.652,107.7896,60.76,62,29,2.55
391,Opuwo,NA,2022-05-19 17:51:34,-18.0607,13.84,67.24,46,56,8.5
392,Pozo Colorado,PY,2022-05-19 17:51:34,-23.4923,-58.7972,69.1,39,0,3.65
393,Dubbo,AU,2022-05-19 17:51:34,-32.25,148.6167,42.93,87,100,10.36
394,Tura,IN,2022-05-19 17:51:35,25.5198,90.2201,69.96,90,100,5.95
395,Manoel Urbano,BR,2022-05-19 17:51:35,-8.8389,-69.2597,83.64,36,63,3.0
396,Faya,SA,2022-05-19 17:51:36,18.3851,42.4509,77.52,15,2,14.58
397,Cidreira,BR,2022-05-19 17:51:36,-30.1811,-50.2056,60.21,78,87,12.95
398,Mata,PT,2022-05-19 17:51:37,40.683,-7.4592,82.6,43,96,5.35
399,Honolulu,US,2022-05-19 17:47:19,21.3069,-157.8583,78.62,82,75,8.05
400,Saint-Georges,GD,2022-05-19 17:51:37,12.0564,-61.7485,87.48,66,20,19.57
401,Vitim,RU,2022-05-19 17:51:38,59.4511,112.5578,50.27,76,100,9.69
402,Rock Sound,BS,2022-05-19 17:51:38,24.9,-76.2,79.7,75,100,6.02
403,Subtanjalla,PE,2022-05-19 17:51:38,-14.0189,-75.7581,83.66,36,85,7.27
404,Santa Marinella,IT,2022-05-19 17:51:39,42.0345,11.8536,78.53,57,4,5.64
405,Itaituba,BR,2022-05-19 17:52:39,-4.2761,-55.9836,86.16,51,0,5.75
406,Bonavista,CA,2022-05-19 17:52:40,48.6499,-53.1147,46.24,81,75,8.63
407,Nome,US,2022-05-19 17:52:40,64.5011,-165.4064,30.27,93,20,4.61
408,Hobyo,SO,2022-05-19 17:52:40,5.3505,48.5268,80.74,79,40,27.04
409,Fredericton,CA,2022-05-19 17:49:59,45.9454,-66.6656,66.36,28,0,8.05
410,Kharan,PK,2022-05-19 17:52:41,28.5833,65.4167,93.09,8,0,12.64
411,Nioaque,BR,2022-05-19 17:52:41,-21.1353,-55.83,71.6,34,32,4.43
412,Maniitsoq,GL,2022-05-19 17:52:42,65.4167,-52.9,39.38,60,7,8.19
413,Atbasar,KZ,2022-05-19 17:52:42,51.8,68.3333,52.29,59,53,9.08
414,Mazamari,PE,2022-05-19 17:52:42,-11.3258,-74.5308,76.15,63,100,1.81
415,Ravar,IR,2022-05-19 17:52:43,31.2656,56.8055,79.68,11,0,3.71
416,San Vicente De Canete,PE,2022-05-19 17:52:43,-13.0751,-76.3835,71.17,74,89,8.3
417,Makakilo City,US,2022-05-19 17:52:44,21.3469,-158.0858,78.01,85,100,9.22
418,Cockburn Town,TC,2022-05-19 17:52:44,21.4612,-71.1419,80.91,82,80,13.71
419,Olafsvik,IS,2022-05-19 17:52:44,64.8945,-23.7142,46.44,86,69,13.33
420,Katsuura,JP,2022-05-19 17:52:45,35.1333,140.3,65.28,82,100,14.2
421,Orlik,RU,2022-05-19 17:52:45,52.5178,99.825,53.35,44,41,0.96
422,Takoradi,GH,2022-05-19 17:52:45,4.8845,-1.7554,80.83,84,99,8.01
423,Qingdao,CN,2022-05-19 17:52:46,36.0986,120.3719,60.4,82,0,4.47
424,Sayyan,YE,2022-05-19 17:52:46,15.1718,44.3244,67.86,16,100,9.24
425,Amahai,ID,2022-05-19 17:52:46,-3.3333,128.9167,78.15,87,82,2.26
426,Horsham,GB,2022-05-19 17:52:47,51.064,-0.3272,70.02,57,0,9.22
427,Kon Tum,VN,2022-05-19 17:52:47,14.35,108.0,71.65,97,100,1.21
428,Mount Gambier,AU,2022-05-19 17:49:39,-37.8333,140.7667,47.73,79,33,5.17
429,Mokhsogollokh,RU,2022-05-19 17:52:47,61.4681,128.9203,41.68,91,100,4.23
430,Inta,RU,2022-05-19 17:52:48,66.0317,60.1659,37.11,62,100,16.24
431,Ulaangom,MN,2022-05-19 17:52:48,49.9811,92.0667,63.63,27,1,1.95
432,Hervey Bay,AU,2022-05-19 17:52:49,-25.2986,152.8535,71.02,79,100,5.99
433,Bilibino,RU,2022-05-19 17:52:49,68.0546,166.4372,34.99,99,100,2.21
434,Malindi,KE,2022-05-19 17:52:49,-3.2175,40.1191,80.76,78,20,11.5
435,Comodoro Rivadavia,AR,2022-05-19 17:52:50,-45.8667,-67.5,49.86,76,20,5.75
436,Picui,BR,2022-05-19 17:52:50,-6.5106,-36.3469,92.08,33,89,6.96
437,Antalaha,MG,2022-05-19 17:52:50,-14.9003,50.2788,70.88,78,83,7.9
438,Alfredo Chaves,BR,2022-05-19 17:52:51,-20.635,-40.7497,74.77,39,0,9.31
439,Omboue,GA,2022-05-19 17:52:51,-1.5746,9.2618,75.58,92,100,3.94
440,Hailey,US,2022-05-19 17:52:52,43.5196,-114.3153,50.88,25,99,38.01
441,Doha,QA,2022-05-19 17:52:52,25.2867,51.5333,98.58,16,0,11.5
442,Tshikapa,CD,2022-05-19 17:52:52,-6.4167,20.8,82.13,54,94,3.24
443,Vilhena,BR,2022-05-19 17:52:53,-12.7406,-60.1458,70.02,32,0,6.91
444,Gizo,SB,2022-05-19 17:52:53,-8.103,156.8419,81.32,75,10,3.69
445,Bilma,NE,2022-05-19 17:52:54,18.6853,12.9164,95.52,17,93,1.61
446,Qusar,AZ,2022-05-19 17:52:54,41.4273,48.4289,56.91,76,8,6.11
447,Adeje,ES,2022-05-19 17:52:54,28.1227,-16.726,72.48,66,20,10.36
448,Sitka,US,2022-05-19 17:52:55,57.0531,-135.33,51.69,62,40,0.0
449,Samarai,PG,2022-05-19 17:52:55,-10.6167,150.6667,81.23,76,27,7.29
450,Wanaka,NZ,2022-05-19 17:52:56,-44.7,169.15,44.11,81,69,1.01
451,Belaya Gora,RU,2022-05-19 17:52:56,68.5333,146.4167,32.97,98,100,2.86
452,Gueugnon,FR,2022-05-19 17:52:56,46.6036,4.0629,62.64,98,64,7.16
453,Oga,IT,2022-05-19 17:53:57,46.4631,10.347,63.28,86,95,4.88
454,Kysyl-Syr,RU,2022-05-19 17:53:57,63.8986,122.7617,36.54,91,30,8.19
455,Poso,ID,2022-05-19 17:53:57,-1.3959,120.7524,77.63,86,68,4.16
456,Muyezerskiy,RU,2022-05-19 17:53:58,63.9333,31.65,38.32,66,89,4.59
457,Mayo,US,2022-05-19 17:53:58,38.8876,-76.5119,82.26,60,75,9.22
458,Thai Nguyen,VN,2022-05-19 17:49:54,21.5928,105.8442,76.78,93,81,3.15
459,Lusambo,CD,2022-05-19 17:53:59,-4.9667,23.45,79.25,61,99,1.28
460,Kijang,KR,2022-05-19 17:53:59,35.2442,129.2139,62.33,49,100,5.28
461,Lakatoro,VU,2022-05-19 17:53:59,-16.0999,167.4164,77.94,86,78,8.19
462,Paducah,US,2022-05-19 17:54:00,37.0834,-88.6001,87.46,64,40,8.05
463,Peterborough,GB,2022-05-19 17:54:00,52.5736,-0.2478,70.21,54,50,4.09
464,Avera,US,2022-05-19 17:54:01,33.194,-82.5271,92.55,35,27,11.83
465,Illintsi,UA,2022-05-19 17:54:01,49.1048,29.2177,52.21,73,73,7.49
466,Palauig,PH,2022-05-19 17:54:01,15.435,119.9045,78.04,90,100,4.45
467,Kabugao,PH,2022-05-19 17:54:02,18.0217,121.1842,73.87,97,100,2.06
468,Coatzacoalcos,MX,2022-05-19 17:52:29,18.15,-94.4167,94.19,41,37,1.7
469,Qandala,SO,2022-05-19 17:54:02,11.472,49.8728,89.46,43,76,5.03
470,Sambava,MG,2022-05-19 17:54:03,-14.2667,50.1667,73.31,76,96,12.53
471,Ikryanoye,RU,2022-05-19 17:54:03,46.0932,47.7308,66.18,58,88,4.52
472,Cap-Aux-Meules,CA,2022-05-19 17:54:03,47.3821,-61.8597,50.05,53,20,20.71
473,Theunissen,ZA,2022-05-19 17:54:04,-28.411,26.7011,57.06,39,46,6.24
474,Nuqui,CO,2022-05-19 17:54:04,5.7125,-77.2708,81.12,82,84,7.52
475,Chapada Dos Guimaraes,BR,2022-05-19 17:54:05,-15.4606,-55.7497,62.26,27,57,5.66
476,Gornopravdinsk,RU,2022-05-19 17:54:05,60.05,69.9,48.31,94,93,6.89
477,Mogadishu,SO,2022-05-19 17:52:31,2.0371,45.3438,80.15,81,53,17.9
478,Puerto Ayacucho,VE,2022-05-19 17:54:06,5.6639,-67.6236,74.53,92,100,5.97
479,Bogotol,RU,2022-05-19 17:54:06,56.2078,89.5342,61.36,78,57,17.56
480,Mumford,GH,2022-05-19 17:54:07,5.2618,-0.759,81.45,80,92,12.66
481,Banda Aceh,ID,2022-05-19 17:54:07,5.5577,95.3222,80.44,80,97,8.1
482,Kulhudhuffushi,MV,2022-05-19 17:54:07,6.6221,73.07,83.21,79,100,17.13
483,Mnogovershinnyy,RU,2022-05-19 17:54:08,53.9353,139.9242,29.46,93,92,2.24
484,Cumpas,MX,2022-05-19 17:54:08,29.9833,-109.7833,86.92,16,0,8.08
485,Kita,ML,2022-05-19 17:54:09,13.0349,-9.4895,105.22,5,45,4.29
486,Ivaipora,BR,2022-05-19 17:54:09,-24.2478,-51.6847,62.24,47,0,3.09
487,Manadhoo,MV,2022-05-19 17:54:10,5.7667,73.3833,82.72,80,100,16.08
488,Ostersund,SE,2022-05-19 17:54:10,63.1792,14.6357,61.25,44,0,18.41
489,Porto Velho,BR,2022-05-19 17:54:10,-8.7619,-63.9039,80.65,28,0,6.91
490,Bathsheba,BB,2022-05-19 17:54:11,13.2167,-59.5167,86.61,70,20,18.41
491,Los Llanos De Aridane,ES,2022-05-19 17:54:11,28.6585,-17.9182,67.75,88,75,9.22
492,Kaputa,ZM,2022-05-19 17:54:12,-8.4689,29.6619,70.47,64,80,1.81
493,Poya,NC,2022-05-19 17:54:12,-21.35,165.15,73.18,88,4,4.54
494,Saint-Louis,SN,2022-05-19 17:54:13,16.3333,-15.0,109.04,6,70,13.38
495,Svetlogorsk,BY,2022-05-19 17:54:13,52.6333,29.7333,52.3,77,97,6.02
496,Homer,US,2022-05-19 17:54:13,59.6425,-151.5483,59.77,44,0,1.63
497,Tres Arroyos,AR,2022-05-19 17:54:14,-38.3739,-60.2798,57.74,34,100,12.73
498,Kavali,IN,2022-05-19 17:54:14,14.9167,79.9833,87.71,60,100,9.6
499,Ercis,TR,2022-05-19 17:55:15,39.0287,43.3586,54.7,65,22,3.89
500,Porto Novo,BJ,2022-05-19 17:55:15,6.4965,2.6036,84.02,77,97,8.7
501,Iwaki,JP,2022-05-19 17:55:16,37.05,140.8833,57.78,84,100,1.01
502,Arman,RU,2022-05-19 17:55:16,59.7,150.1667,35.02,99,100,5.93
503,Quelimane,MZ,2022-05-19 17:55:17,-17.8786,36.8883,76.95,83,0,8.05
504,Bukachacha,RU,2022-05-19 17:55:17,52.9833,116.9167,51.17,62,33,3.76
505,Meulaboh,ID,2022-05-19 17:55:18,4.1363,96.1285,78.08,88,98,4.27
506,Chicama,PE,2022-05-19 17:55:19,-7.8447,-79.1469,64.94,60,36,10.85
507,Bubaque,GW,2022-05-19 17:55:19,11.2833,-15.8333,79.11,83,17,19.24
508,Lieto,FI,2022-05-19 17:55:19,60.5103,22.4618,59.27,57,0,6.91
509,Manggar,ID,2022-05-19 17:55:20,-2.8833,108.2667,80.15,83,95,2.57
510,Northam,GB,2022-05-19 17:55:20,51.0333,-4.2167,59.61,73,98,8.59
511,Markala,ML,2022-05-19 17:55:21,13.7021,-6.0659,103.69,13,25,6.51
512,Iquique,CL,2022-05-19 17:55:21,-20.2208,-70.1431,66.24,64,38,8.7
513,Dong Xoai,VN,2022-05-19 17:55:22,11.5333,106.9167,74.19,97,100,4.88
514,Krasnyy Chikoy,RU,2022-05-19 17:55:23,50.3643,108.7512,55.0,49,82,1.16
515,Atemar,RU,2022-05-19 17:55:23,54.181,45.4091,42.87,85,49,4.59
516,Hay River,CA,2022-05-19 17:55:24,60.8156,-115.7999,31.98,80,75,12.66
517,Edd,ER,2022-05-19 17:55:24,13.9297,41.6925,86.59,64,4,4.34
518,Teya,RU,2022-05-19 17:55:24,60.3778,92.6267,53.06,70,82,3.91
519,Vila Velha,BR,2022-05-19 17:55:25,-20.3297,-40.2925,76.95,36,0,11.5
520,Leeton,AU,2022-05-19 17:55:26,-34.5667,146.4,45.99,70,93,6.35
521,Necochea,AR,2022-05-19 17:55:26,-38.5473,-58.7368,58.93,40,27,9.78
522,Talaja,IN,2022-05-19 17:55:26,21.35,72.05,90.12,43,1,14.54
523,Weifang,CN,2022-05-19 17:55:27,36.71,119.1019,67.82,52,37,7.92
524,Yazoo City,US,2022-05-19 17:55:27,32.8551,-90.4056,88.7,45,25,12.86
525,Atikokan,CA,2022-05-19 17:55:27,48.7555,-91.6216,54.55,58,100,7.27
526,Pitimbu,BR,2022-05-19 17:55:28,-7.4706,-34.8086,86.59,71,100,10.65
527,Ilhabela,BR,2022-05-19 17:55:28,-23.7781,-45.3581,63.37,79,100,13.44
528,Altay,CN,2022-05-19 17:55:28,47.8667,88.1167,62.42,53,57,4.36
529,Pahrump,US,2022-05-19 17:55:29,36.2083,-115.9839,92.25,11,7,1.99
530,Borgarnes,IS,2022-05-19 17:55:29,64.5383,-21.9206,57.81,57,85,9.62
531,Berlevag,NO,2022-05-19 17:55:29,70.8578,29.0864,35.55,64,75,5.75
532,Nsanje,MW,2022-05-19 17:55:30,-16.92,35.262,70.32,76,1,3.15
533,Gao,ML,2022-05-19 17:55:30,16.6362,1.637,97.68,5,0,9.62
534,Shakawe,BW,2022-05-19 17:55:30,-18.3667,21.85,64.81,42,3,4.92
535,Champerico,GT,2022-05-19 17:55:31,14.3,-91.9167,90.14,67,99,7.81
536,Miri,MY,2022-05-19 17:55:31,4.4148,114.0089,80.74,94,40,0.0
537,Coromandel,BR,2022-05-19 17:55:31,-18.4733,-47.2003,63.32,39,100,8.34
538,Richards Bay,ZA,2022-05-19 17:55:32,-28.783,32.0377,69.58,74,0,7.65
539,Gushikawa,JP,2022-05-19 17:55:32,26.3544,127.8686,73.4,96,0,17.27
540,Hommersak,NO,2022-05-19 17:55:33,58.9317,5.8511,56.37,87,75,8.05
541,Chernyshevskiy,RU,2022-05-19 17:55:33,63.0128,112.4714,41.67,92,100,10.74
542,Haines Junction,CA,2022-05-19 17:55:33,60.7522,-137.5108,48.15,40,31,4.61
543,Upata,VE,2022-05-19 17:56:34,8.0086,-62.3989,91.76,30,97,6.96
544,Wabag,PG,2022-05-19 17:56:34,-5.4781,143.7021,55.13,98,94,2.13
545,Montague,US,2022-05-19 17:56:34,42.5356,-72.5351,57.06,79,100,9.57
546,Kattivakkam,IN,2022-05-19 17:56:35,13.2167,80.3167,87.89,80,86,15.95
547,Jalu,LY,2022-05-19 17:56:35,29.0331,21.5482,80.31,30,0,19.17
548,Santa Cecilia,BR,2022-05-19 17:56:36,-26.9608,-50.4269,47.93,71,77,5.5
549,Khilok,RU,2022-05-19 17:56:36,51.3674,110.4676,53.33,59,81,4.05
550,Mayumba,GA,2022-05-19 17:56:37,-3.432,10.6554,77.59,86,99,4.16
551,Parma,IT,2022-05-19 17:56:37,44.8027,10.329,76.15,62,28,4.79
552,Whitehorse,CA,2022-05-19 17:56:38,60.7161,-135.0538,50.09,43,20,8.05
553,Maragogi,BR,2022-05-19 17:56:39,-9.0122,-35.2225,83.3,77,90,14.74
554,Lasa,IT,2022-05-19 17:56:39,46.6166,10.7002,67.37,84,90,2.57
555,Magaria,NE,2022-05-19 17:56:40,12.9983,8.9099,92.44,28,23,11.81
556,Carutapera,BR,2022-05-19 17:56:40,-1.195,-46.02,82.15,79,77,3.74
557,Orbetello,IT,2022-05-19 17:56:41,42.4408,11.2196,68.09,71,6,3.76
558,Flinders,AU,2022-05-19 17:52:44,-34.5833,150.8552,56.17,68,100,5.01
559,Santa Fe,AR,2022-05-19 17:56:41,-31.6333,-60.7,66.0,54,100,7.0
560,Astoria,US,2022-05-19 17:56:42,46.1879,-123.8313,53.92,80,100,8.05
561,Seymchan,RU,2022-05-19 17:56:42,62.8833,152.4333,39.54,85,100,5.88
562,Baltay,RU,2022-05-19 17:56:42,52.4652,46.6308,46.58,77,44,4.94
563,Praia Da Vitoria,PT,2022-05-19 17:56:43,38.7333,-27.0667,64.65,82,40,14.81
564,George Town,MY,2022-05-19 17:56:43,5.4112,100.3354,82.35,88,20,2.3
565,Lingao,CN,2022-05-19 17:56:43,19.9103,109.6859,75.43,91,99,7.34
566,Sfantu Gheorghe,RO,2022-05-19 17:56:44,45.8667,25.7833,53.26,79,15,3.18
567,Santa Rosa,PH,2022-05-19 17:56:44,14.3122,121.1114,78.78,92,95,0.85
568,Peniche,PT,2022-05-19 17:56:45,39.3558,-9.3811,71.08,70,89,16.33
569,Menomonie,US,2022-05-19 17:56:45,44.8755,-91.9193,70.83,46,94,6.91
570,Yeniseysk,RU,2022-05-19 17:56:45,58.4497,92.1703,61.68,58,88,7.56
571,Novikovo,RU,2022-05-19 17:56:46,51.1537,37.8879,52.65,73,85,6.55
572,Margate,GB,2022-05-19 17:56:46,51.3813,1.3862,66.69,66,33,4.0
573,Seoul,KR,2022-05-19 17:54:54,37.5683,126.9778,60.4,65,0,2.3
574,Coro,VE,2022-05-19 17:56:46,11.4045,-69.6734,89.15,57,97,20.56
575,Monduli,TZ,2022-05-19 17:56:47,-3.3,36.45,62.76,76,94,8.1
576,Guaira,BR,2022-05-19 17:56:47,-20.3183,-48.3106,65.73,42,61,5.91
577,Salalah,OM,2022-05-19 17:56:48,17.0151,54.0924,81.57,77,10,2.77
578,Prainha,BR,2022-05-19 17:56:48,-1.8,-53.48,73.92,97,100,3.31
579,Nikolsk,RU,2022-05-19 17:56:48,53.7189,46.0712,41.22,88,37,5.53
580,Indramayu,ID,2022-05-19 17:56:49,-6.3264,108.32,80.11,80,70,6.29
581,Bay Roberts,CA,2022-05-19 17:52:49,47.5999,-53.2648,53.65,68,65,11.01
582,Ribeira Brava,PT,2022-05-19 17:56:49,32.65,-17.0667,73.13,83,92,3.83
583,Belyy Yar,RU,2022-05-19 17:56:49,53.6039,91.3903,69.69,37,0,6.71
584,Katherine,AU,2022-05-19 17:56:26,-14.4667,132.2667,70.12,56,0,6.91
585,Puri,IN,2022-05-19 17:56:50,19.8,85.85,84.72,86,97,19.51
